From vertex 0:
To vertex 60:27 (28,44,45,5,33,20,48,0,14,60)
To vertex 61:25 (28,44,45,5,33,20,48,61)
To vertex 62:26 (28,44,45,5,63,62)
To vertex 63:8 (28,44,45,5,63)
From vertex 29:
To vertex 0:34 (29,19,12,27,44,45,5,33,20,48,0)
To vertex 1:43 (29,23,1)
To vertex 2:30 (29,19,12,27,44,45,5,33,2)
To vertex 3:55 (29,19,12,27,3)
To vertex 4:44 (29,19,12,55,59,4)
To vertex 5:25 (29,19,12,27,44,45,5)
To vertex 6:29 (29,19,12,27,44,45,5,6)
To vertex 7:38 (29,56,7)
To vertex 8:32 (29,19,12,27,44,45,5,63,8)
To vertex 9:18 (29,56,9)
To vertex 10:34 (29,19,12,27,44,45,10)
To vertex 11:55 (29,56,47,11)
To vertex 12:23 (29,19,12)
To vertex 13:26 (29,23,26,13)
To vertex 14:35 (29,19,12,27,44,45,5,33,20,48,0,14)
To vertex 15:40 (29,19,12,27,44,45,5,63,8,15)
To vertex 16:44 (29,19,12,27,44,22,16)
To vertex 17:43 (29,17)
To vertex 18:62 (29,19,12,27,44,45,5,33,20,48,0,14,18)
To vertex 19:19 (29,19)
To vertex 20:26 (29,19,12,27,44,45,5,33,20)
To vertex 21:67 (29,23,26,21)
To vertex 22:27 (29,19,12,27,44,22)
To vertex 23:23 (29,23)
To vertex 24:75 (29,19,12,27,44,45,5,63,8,15,24)
To vertex 25:52 (29,23,26,25)
To vertex 26:25 (29,23,26)
To vertex 27:17 (29,19,12,27)
To vertex 28:46 (29,56,47,28)
To vertex 30:31 (29,30)
To vertex 31:62 (29,19,12,27,44,22,57,31)
To vertex 32:19 (29,56,9,32)
To vertex 33:20 (29,19,12,27,44,45,5,33)
To vertex 34:56 (29,19,12,27,44,22,46,51,34)
To vertex 35:30 (29,19,12,27,44,45,5,6,35)
To vertex 36:43 (29,56,36)
To vertex 37:29 (29,37)
To vertex 38:42 (29,23,26,38)
To vertex 39:45 (29,19,12,27,44,45,5,63,39)
To vertex 40:62 (29,19,40)
To vertex 41:44 (29,19,12,55,59,41)
To vertex 42:71 (29,19,12,27,44,45,5,33,20,48,0,14,42)
To vertex 43:58 (29,56,36,43)
To vertex 44:25 (29,19,12,27,44)
To vertex 45:25 (29,19,12,27,44,45)
To vertex 46:29 (29,19,12,27,44,22,46)
To vertex 47:21 (29,56,47)
To vertex 48:31 (29,19,12,27,44,45,5,33,20,48)
To vertex 49:36 (29,56,47,49)
To vertex 50:40 (29,19,12,27,44,50)
To vertex 51:47 (29,19,12,27,44,22,46,51)
To vertex 52:48 (29,19,12,27,44,22,46,51,52)
To vertex 53:41 (29,19,12,27,44,45,5,63,8,15,53)
To vertex 54:34 (29,56,9,54)
To vertex 55:38 (29,19,12,55)
To vertex 56:20 (29,56)
To vertex 57:50 (29,19,12,27,44,22,57)
To vertex 58:58 (29,19,12,27,44,45,5,63,39,58)
To vertex 59:39 (29,19,12,55,59)
To vertex 60:43 (29,23,26,13,60)
To vertex 61:48 (29,19,12,27,44,45,5,33,20,48,61)
To vertex 62:41 (29,56,62)
To vertex 63:31 (29,19,12,27,44,45,5,63)
From vertex 30:
To vertex 0:21 (30,0)
To vertex 1:90 (30,0,14,20,19,12,27,44,22,1)
To vertex 2:28 (30,2)
To vertex 3:61 (30,0,26,34,3)
To vertex 4:41 (30,0,26,55,59,4)
To vertex 5:46 (30,0,14,20,19,12,27,44,45,5)
To vertex 6:45 (30,0,26,25,62,6)
To vertex 7:50 (30,0,56,7)
To vertex 8:53 (30,0,14,20,19,12,27,44,45,5,63,8)
To vertex 9:30 (30,0,56,9)
To vertex 10:54 (30,0,56,9,10)
To vertex 11:62 (30,47,11)
To vertex 12:44 (30,0,14,20,19,12)
To vertex 13:22 (30,0,26,13)
To vertex 14:22 (30,0,14)
To vertex 15:47 (30,2,46,15)
To vertex 16:63 (30,0,26,25,62,16)
To vertex 17:57 (30,0,56,9,32,17)
To vertex 18:49 (30,0,14,18)
To vertex 19:40 (30,0,14,20,19)
To vertex 20:37 (30,0,14,20)
To vertex 21:63 (30,0,26,21)
To vertex 22:48 (30,0,14,20,19,12,27,44,22)
To vertex 23:74 (30,0,23)
To vertex 24:69 (30,0,14,18,24)
To vertex 25:48 (30,0,26,25)
To vertex 26:21 (30,0,26)
To vertex 27:38 (30,0,14,20,19,12,27)
To vertex 28:53 (30,47,28)
To vertex 29:84 (30,0,26,25,29)
To vertex 31:73 (30,2,46,15,31)
To vertex 32:31 (30,0,56,9,32)
To vertex 33:41 (30,0,14,20,19,12,27,44,45,5,33)
To vertex 34:55 (30,0,26,34)
To vertex 35:46 (30,0,26,25,62,6,35)
To vertex 36:55 (30,0,56,36)
To vertex 37:47 (30,0,26,37)
To vertex 38:38 (30,0,26,38)
To vertex 39:66 (30,0,14,20,19,12,27,44,45,5,63,39)
To vertex 40:82 (30,2,46,15,53,40)
To vertex 41:41 (30,0,26,55,59,41)
To vertex 42:58 (30,0,14,42)
To vertex 43:70 (30,0,56,36,43)
To vertex 44:46 (30,0,14,20,19,12,27,44)
To vertex 45:46 (30,0,14,20,19,12,27,44,45)
To vertex 46:34 (30,2,46)
To vertex 47:28 (30,47)
To vertex 48:42 (30,0,14,20,48)
To vertex 49:43 (30,47,49)
To vertex 50:61 (30,0,14,20,19,12,27,44,50)
To vertex 51:52 (30,2,46,51)
To vertex 52:53 (30,2,46,51,52)
To vertex 53:48 (30,2,46,15,53)
To vertex 54:46 (30,0,56,9,54)
To vertex 55:35 (30,0,26,55)
To vertex 56:32 (30,0,56)
To vertex 57:71 (30,0,14,20,19,12,27,44,22,57)
To vertex 58:73 (30,0,14,18,24,58)
To vertex 59:36 (30,0,26,55,59)
To vertex 60:37 (30,0,14,60)
To vertex 61:59 (30,0,14,20,48,61)
To vertex 62:44 (30,0,26,25,62)
To vertex 63:52 (30,0,14,20,19,12,27,44,45,5,63)
From vertex 31:
To vertex 0:23 (31,59,27,44,45,5,33,20,48,0)
To vertex 1:58 (31,59,27,44,22,1)
To vertex 2:19 (31,59,27,44,45,5,33,2)
To vertex 3:26 (31,3)
To vertex 4:7 (31,59,4)
To vertex 5:14 (31,59,27,44,45,5)
To vertex 6:18 (31,59,27,44,45,5,6)
To vertex 7:41 (31,59,27,44,22,57,7)
To vertex 8:21 (31,59,27,44,45,5,63,8)
To vertex 9:32 (31,59,27,44,45,5,33,20,48,0,56,9)
To vertex 10:23 (31,59,27,44,45,10)
To vertex 11:47 (31,59,27,44,45,5,33,20,48,11)
To vertex 12:22 (31,59,27,44,45,5,33,20,19,12)
To vertex 13:23 (31,59,27,44,45,5,63,13)
To vertex 14:24 (31,59,27,44,45,5,33,20,48,0,14)
To vertex 15:22 (31,40,15)
To vertex 16:33 (31,59,27,44,22,16)
To vertex 17:36 (31,59,27,44,22,32,17)
To vertex 18:51 (31,59,27,44,45,5,33,20,48,0,14,18)
To vertex 19:18 (31,59,27,44,45,5,33,20,19)
To vertex 20:15 (31,59,27,44,45,5,33,20)
To vertex 21:65 (31,59,27,44,45,5,33,20,48,0,26,21)
To vertex 22:16 (31,59,27,44,22)
To vertex 23:55 (31,59,27,44,22,32,17,23)
To vertex 24:57 (31,40,15,24)
To vertex 25:47 (31,59,27,44,45,10,25)
To vertex 26:23 (31,59,27,44,45,5,33,20,48,0,26)
To vertex 27:6 (31,59,27)
To vertex 28:39 (31,59,27,44,22,32,47,28)
To vertex 29:83 (31,59,27,44,45,10,25,29)
To vertex 30:39 (31,59,27,44,45,5,6,30)
To vertex 32:10 (31,59,27,44,22,32)
To vertex 33:9 (31,59,27,44,45,5,33)
To vertex 34:31 (31,59,41,51,34)
To vertex 35:19 (31,59,27,44,45,5,6,35)
To vertex 36:48 (31,59,27,44,22,36)
To vertex 37:33 (31,59,4,37)
To vertex 38:38 (31,59,27,44,45,5,33,20,38)
To vertex 39:34 (31,59,27,44,45,5,63,39)
To vertex 40:10 (31,40)
To vertex 41:7 (31,59,41)
To vertex 42:60 (31,59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:62 (31,59,41,43)
To vertex 44:14 (31,59,27,44)
To vertex 45:14 (31,59,27,44,45)
To vertex 46:18 (31,59,27,44,22,46)
To vertex 47:14 (31,59,27,44,22,32,47)
To vertex 48:20 (31,59,27,44,45,5,33,20,48)
To vertex 49:23 (31,59,49)
To vertex 50:17 (31,40,50)
To vertex 51:22 (31,59,41,51)
To vertex 52:23 (31,59,41,51,52)
To vertex 53:23 (31,40,15,53)
To vertex 54:36 (31,59,27,44,22,32,54)
To vertex 55:37 (31,59,27,44,45,5,33,20,55)
To vertex 56:34 (31,59,27,44,45,5,33,20,48,0,56)
To vertex 57:39 (31,59,27,44,22,57)
To vertex 58:47 (31,59,27,44,45,5,63,39,58)
To vertex 59:2 (31,59)
To vertex 60:39 (31,59,27,44,45,5,33,20,48,0,14,60)
To vertex 61:37 (31,59,27,44,45,5,33,20,48,61)
To vertex 62:28 (31,40,50,62)
To vertex 63:20 (31,59,27,44,45,5,63)
From vertex 32:
To vertex 0:39 (32,5,33,20,48,0)
To vertex 1:65 (32,17,23,1)
To vertex 2:35 (32,5,33,2)
To vertex 3:64 (32,47,46,51,34,3)
To vertex 4:55 (32,47,19,12,55,59,4)
To vertex 5:30 (32,5)
To vertex 6:34 (32,5,6)
To vertex 7:35 (32,17,7)
To vertex 8:36 (32,17,63,8)
To vertex 9:42 (32,47,28,56,9)
To vertex 10:40 (32,47,28,44,45,10)
To vertex 11:38 (32,47,11)
To vertex 12:34 (32,47,19,12)
To vertex 13:38 (32,17,63,13)
To vertex 14:40 (32,5,33,20,48,0,14)
To vertex 15:44 (32,47,46,15)
To vertex 16:50 (32,47,28,44,22,16)
To vertex 17:26 (32,17)
To vertex 18:49 (32,47,18)
To vertex 19:30 (32,47,19)
To vertex 20:31 (32,5,33,20)
To vertex 21:81 (32,5,33,20,48,0,26,21)
To vertex 22:33 (32,47,28,44,22)
To vertex 23:45 (32,17,23)
To vertex 24:69 (32,47,18,24)
To vertex 25:63 (32,47,11,25)
To vertex 26:39 (32,5,33,20,48,0,26)
To vertex 27:28 (32,47,19,12,27)
To vertex 28:29 (32,47,28)
To vertex 29:99 (32,47,11,25,29)
To vertex 30:55 (32,5,6,30)
To vertex 31:62 (32,17,7,31)
To vertex 33:25 (32,5,33)
To vertex 34:58 (32,47,46,51,34)
To vertex 35:26 (32,35)
To vertex 36:65 (32,47,28,44,22,36)
To vertex 37:23 (32,47,28,37)
To vertex 38:54 (32,5,33,20,38)
To vertex 39:49 (32,17,63,39)
To vertex 40:72 (32,47,28,44,22,16,40)
To vertex 41:55 (32,47,19,12,55,59,41)
To vertex 42:76 (32,5,33,20,48,0,14,42)
To vertex 43:80 (32,47,28,44,22,36,43)
To vertex 44:31 (32,47,28,44)
To vertex 45:31 (32,47,28,44,45)
To vertex 46:31 (32,47,46)
To vertex 47:4 (32,47)
To vertex 48:36 (32,5,33,20,48)
To vertex 49:19 (32,47,49)
To vertex 50:46 (32,47,28,44,50)
To vertex 51:49 (32,47,46,51)
To vertex 52:50 (32,47,46,51,52)
To vertex 53:45 (32,47,46,15,53)
To vertex 54:26 (32,54)
To vertex 55:49 (32,47,19,12,55)
To vertex 56:44 (32,47,28,56)
To vertex 57:56 (32,47,28,44,22,57)
To vertex 58:62 (32,17,63,39,58)
To vertex 59:50 (32,47,19,12,55,59)
To vertex 60:55 (32,17,63,13,60)
To vertex 61:53 (32,5,33,20,48,61)
To vertex 62:53 (32,17,63,62)
To vertex 63:35 (32,17,63)
From vertex 33:
To vertex 0:14 (33,20,48,0)
To vertex 1:59 (33,20,19,12,27,44,22,1)
To vertex 2:10 (33,2)
To vertex 3:45 (33,20,19,12,27,3)
To vertex 4:34 (33,20,55,59,4)
To vertex 5:15 (33,20,19,12,27,44,45,5)
To vertex 6:19 (33,20,19,12,27,44,45,5,6)
To vertex 7:42 (33,20,19,12,27,44,22,57,7)
To vertex 8:22 (33,20,19,12,27,44,45,5,63,8)
To vertex 9:23 (33,20,48,0,56,9)
To vertex 10:24 (33,20,19,12,27,44,45,10)
To vertex 11:38 (33,20,48,11)
To vertex 12:13 (33,20,19,12)
To vertex 13:15 (33,20,48,0,26,13)
To vertex 14:15 (33,20,48,0,14)
To vertex 15:29 (33,2,46,15)
To vertex 16:34 (33,20,19,12,27,44,22,16)
To vertex 17:37 (33,20,19,12,27,44,22,32,17)
To vertex 18:42 (33,20,48,0,14,18)
To vertex 19:9 (33,20,19)
To vertex 20:6 (33,20)
To vertex 21:56 (33,20,48,0,26,21)
To vertex 22:17 (33,20,19,12,27,44,22)
To vertex 23:56 (33,20,19,12,27,44,22,32,17,23)
To vertex 24:62 (33,20,48,0,14,18,24)
To vertex 25:41 (33,20,48,0,26,25)
To vertex 26:14 (33,20,48,0,26)
To vertex 27:7 (33,20,19,12,27)
To vertex 28:40 (33,20,19,12,27,44,22,32,47,28)
To vertex 29:77 (33,20,48,0,26,25,29)
To vertex 30:39 (33,20,48,61,30)
To vertex 31:52 (33,20,19,12,27,44,22,57,31)
To vertex 32:11 (33,20,19,12,27,44,22,32)
To vertex 34:43 (33,2,46,51,34)
To vertex 35:20 (33,20,19,12,27,44,45,5,6,35)
To vertex 36:48 (33,20,48,0,56,36)
To vertex 37:34 (33,20,19,12,27,44,22,32,47,28,37)
To vertex 38:29 (33,20,38)
To vertex 39:35 (33,20,19,12,27,44,45,5,63,39)
To vertex 40:52 (33,20,19,40)
To vertex 41:34 (33,20,55,59,41)
To vertex 42:51 (33,20,48,0,14,42)
To vertex 43:63 (33,20,48,0,56,36,43)
To vertex 44:15 (33,20,19,12,27,44)
To vertex 45:15 (33,20,19,12,27,44,45)
To vertex 46:16 (33,2,46)
To vertex 47:15 (33,20,19,12,27,44,22,32,47)
To vertex 48:11 (33,20,48)
To vertex 49:30 (33,20,19,12,27,44,22,32,47,49)
To vertex 50:30 (33,20,19,12,27,44,50)
To vertex 51:34 (33,2,46,51)
To vertex 52:35 (33,2,46,51,52)
To vertex 53:30 (33,2,46,15,53)
To vertex 54:37 (33,20,19,12,27,44,22,32,54)
To vertex 55:28 (33,20,55)
To vertex 56:25 (33,20,48,0,56)
To vertex 57:40 (33,20,19,12,27,44,22,57)
To vertex 58:48 (33,20,19,12,27,44,45,5,63,39,58)
To vertex 59:29 (33,20,55,59)
To vertex 60:30 (33,20,48,0,14,60)
To vertex 61:28 (33,20,48,61)
To vertex 62:37 (33,20,48,0,26,25,62)
To vertex 63:21 (33,20,19,12,27,44,45,5,63)
From vertex 34:
To vertex 0:31 (34,3,5,33,20,48,0)
To vertex 1:75 (34,3,63,39,12,27,44,22,1)
To vertex 2:27 (34,3,5,33,2)
To vertex 3:6 (34,3)
To vertex 4:13 (34,4)
To vertex 5:22 (34,3,5)
To vertex 6:26 (34,3,5,6)
To vertex 7:37 (34,3,53,57,7)
To vertex 8:10 (34,3,63,8)
To vertex 9:40 (34,3,5,33,20,48,0,56,9)
To vertex 10:40 (34,3,63,39,12,27,44,45,10)
To vertex 11:38 (34,3,63,39,11)
To vertex 12:29 (34,3,63,39,12)
To vertex 13:12 (34,3,63,13)
To vertex 14:32 (34,3,5,33,20,48,0,14)
To vertex 15:18 (34,3,63,8,15)
To vertex 16:46 (34,3,63,62,16)
To vertex 17:53 (34,3,63,39,12,27,44,22,32,17)
To vertex 18:59 (34,3,5,33,20,48,0,14,18)
To vertex 19:26 (34,3,5,33,20,19)
To vertex 20:23 (34,3,5,33,20)
To vertex 21:73 (34,3,5,33,20,48,0,26,21)
To vertex 22:33 (34,3,63,39,12,27,44,22)
To vertex 23:68 (34,3,5,6,35,23)
To vertex 24:53 (34,3,63,8,15,24)
To vertex 25:58 (34,3,5,33,20,48,0,26,25)
To vertex 26:31 (34,3,5,33,20,48,0,26)
To vertex 27:23 (34,3,63,39,12,27)
To vertex 28:31 (34,3,28)
To vertex 29:77 (34,3,63,39,29)
To vertex 30:27 (34,3,30)
To vertex 31:44 (34,3,63,8,15,31)
To vertex 32:27 (34,3,63,39,12,27,44,22,32)
To vertex 33:17 (34,3,5,33)
To vertex 35:27 (34,3,5,6,35)
To vertex 36:65 (34,3,63,36)
To vertex 37:24 (34,3,63,8,37)
To vertex 38:42 (34,3,63,8,38)
To vertex 39:23 (34,3,63,39)
To vertex 40:43 (34,3,53,40)
To vertex 41:47 (34,3,63,39,58,41)
To vertex 42:68 (34,3,5,33,20,48,0,14,42)
To vertex 43:59 (34,43)
To vertex 44:31 (34,3,63,39,12,27,44)
To vertex 45:31 (34,3,63,39,12,27,44,45)
To vertex 46:24 (34,3,63,39,46)
To vertex 47:31 (34,3,63,39,12,27,44,22,32,47)
To vertex 48:28 (34,3,5,33,20,48)
To vertex 49:46 (34,3,63,39,12,27,44,22,32,47,49)
To vertex 50:27 (34,50)
To vertex 51:42 (34,3,63,39,46,51)
To vertex 52:43 (34,3,63,39,46,51,52)
To vertex 53:9 (34,3,53)
To vertex 54:31 (34,3,63,54)
To vertex 55:44 (34,3,63,39,12,55)
To vertex 56:42 (34,3,5,33,20,48,0,56)
To vertex 57:35 (34,3,53,57)
To vertex 58:36 (34,3,63,39,58)
To vertex 59:45 (34,3,63,39,12,55,59)
To vertex 60:29 (34,3,63,13,60)
To vertex 61:45 (34,61)
To vertex 62:27 (34,3,63,62)
To vertex 63:9 (34,3,63)
From vertex 35:
To vertex 0:40 (35,44,45,5,33,20,48,0)
To vertex 1:61 (35,23,1)
To vertex 2:36 (35,44,45,5,33,2)
To vertex 3:65 (35,46,51,34,3)
To vertex 4:60 (35,44,45,5,33,20,55,59,4)
To vertex 5:31 (35,44,45,5)
To vertex 6:35 (35,44,45,5,6)
To vertex 7:58 (35,44,22,57,7)
To vertex 8:38 (35,44,45,5,63,8)
To vertex 9:49 (35,44,45,5,33,20,48,0,56,9)
To vertex 10:40 (35,44,45,10)
To vertex 11:64 (35,44,45,5,33,20,48,11)
To vertex 12:39 (35,44,45,5,33,20,19,12)
To vertex 13:40 (35,44,45,5,63,13)
To vertex 14:34 (35,14)
To vertex 15:45 (35,46,15)
To vertex 16:50 (35,44,22,16)
To vertex 17:53 (35,44,22,32,17)
To vertex 18:61 (35,14,18)
To vertex 19:35 (35,44,45,5,33,20,19)
To vertex 20:32 (35,44,45,5,33,20)
To vertex 21:82 (35,44,45,5,33,20,48,0,26,21)
To vertex 22:33 (35,44,22)
To vertex 23:41 (35,23)
To vertex 24:75 (35,52,24)
To vertex 25:64 (35,44,45,10,25)
To vertex 26:40 (35,44,45,5,33,20,48,0,26)
To vertex 27:33 (35,44,45,5,33,20,19,12,27)
To vertex 28:56 (35,44,22,32,47,28)
To vertex 29:100 (35,44,45,10,25,29)
To vertex 30:56 (35,44,45,5,6,30)
To vertex 31:68 (35,44,22,57,31)
To vertex 32:27 (35,44,22,32)
To vertex 33:26 (35,44,45,5,33)
To vertex 34:59 (35,46,51,34)
To vertex 36:65 (35,44,22,36)
To vertex 37:50 (35,44,22,32,47,28,37)
To vertex 38:55 (35,44,45,5,33,20,38)
To vertex 39:51 (35,44,45,5,63,39)
To vertex 40:72 (35,44,22,16,40)
To vertex 41:60 (35,44,45,5,33,20,55,59,41)
To vertex 42:70 (35,14,42)
To vertex 43:80 (35,44,22,36,43)
To vertex 44:31 (35,44)
To vertex 45:31 (35,44,45)
To vertex 46:32 (35,46)
To vertex 47:31 (35,44,22,32,47)
To vertex 48:37 (35,44,45,5,33,20,48)
To vertex 49:22 (35,49)
To vertex 50:46 (35,44,50)
To vertex 51:50 (35,46,51)
To vertex 52:39 (35,52)
To vertex 53:46 (35,46,15,53)
To vertex 54:53 (35,44,22,32,54)
To vertex 55:54 (35,44,45,5,33,20,55)
To vertex 56:51 (35,44,45,5,33,20,48,0,56)
To vertex 57:56 (35,44,22,57)
To vertex 58:64 (35,44,45,5,63,39,58)
To vertex 59:55 (35,44,45,5,33,20,55,59)
To vertex 60:49 (35,14,60)
To vertex 61:54 (35,44,45,5,33,20,48,61)
To vertex 62:55 (35,44,45,5,63,62)
To vertex 63:37 (35,44,45,5,63)
From vertex 36:
To vertex 0:46 (36,43,48,0)
To vertex 1:91 (36,15,31,59,27,44,22,1)
To vertex 2:43 (36,43,48,2)
To vertex 3:59 (36,15,31,3)
To vertex 4:40 (36,15,31,59,4)
To vertex 5:47 (36,15,31,59,27,44,45,5)
To vertex 6:46 (36,50,62,6)
To vertex 7:28 (36,43,57,7)
To vertex 8:40 (36,15,53,58,8)
To vertex 9:32 (36,43,57,9)
To vertex 10:56 (36,43,57,9,10)
To vertex 11:55 (36,11)
To vertex 12:55 (36,15,31,59,27,44,45,5,33,20,19,12)
To vertex 13:47 (36,43,13)
To vertex 14:47 (36,43,48,0,14)
To vertex 15:7 (36,15)
To vertex 16:64 (36,50,62,16)
To vertex 17:54 (36,43,57,32,17)
To vertex 18:74 (36,43,48,0,14,18)
To vertex 19:51 (36,15,31,59,27,44,45,5,33,20,19)
To vertex 20:48 (36,15,31,59,27,44,45,5,33,20)
To vertex 21:88 (36,43,57,26,21)
To vertex 22:49 (36,15,31,59,27,44,22)
To vertex 23:73 (36,43,57,32,17,23)
To vertex 24:42 (36,15,24)
To vertex 25:66 (36,15,25)
To vertex 26:46 (36,43,57,26)
To vertex 27:39 (36,15,31,59,27)
To vertex 28:57 (36,43,57,32,47,28)
To vertex 29:102 (36,15,25,29)
To vertex 30:62 (36,15,30)
To vertex 31:33 (36,15,31)
To vertex 32:28 (36,43,57,32)
To vertex 33:42 (36,15,31,59,27,44,45,5,33)
To vertex 34:57 (36,15,51,34)
To vertex 35:44 (36,15,53,58,35)
To vertex 37:51 (36,43,57,32,47,28,37)
To vertex 38:60 (36,50,62,38)
To vertex 39:57 (36,39)
To vertex 40:42 (36,15,53,40)
To vertex 41:40 (36,15,31,59,41)
To vertex 42:83 (36,43,48,0,14,42)
To vertex 43:15 (36,43)
To vertex 44:47 (36,15,31,59,27,44)
To vertex 45:47 (36,15,31,59,27,44,45)
To vertex 46:36 (36,46)
To vertex 47:32 (36,43,57,32,47)
To vertex 48:43 (36,43,48)
To vertex 49:47 (36,43,57,32,47,49)
To vertex 50:34 (36,50)
To vertex 51:48 (36,15,51)
To vertex 52:49 (36,15,51,52)
To vertex 53:8 (36,15,53)
To vertex 54:43 (36,43,54)
To vertex 55:56 (36,15,24,55)
To vertex 56:57 (36,43,48,0,56)
To vertex 57:26 (36,43,57)
To vertex 58:36 (36,15,53,58)
To vertex 59:35 (36,15,31,59)
To vertex 60:38 (36,60)
To vertex 61:60 (36,43,48,61)
To vertex 62:45 (36,50,62)
To vertex 63:53 (36,15,31,59,27,44,45,5,63)
From vertex 37:
To vertex 0:101 (37,7,31,59,27,44,45,5,33,20,48,0)
To vertex 1:117 (37,7,23,1)
To vertex 2:97 (37,7,31,59,27,44,45,5,33,2)
To vertex 3:104 (37,7,31,3)
To vertex 4:85 (37,7,31,59,4)
To vertex 5:92 (37,7,31,59,27,44,45,5)
To vertex 6:96 (37,7,31,59,27,44,45,5,6)
To vertex 7:51 (37,7)
To vertex 8:97 (37,16,15,53,58,8)
To vertex 9:97 (37,16,15,53,57,9)
To vertex 10:101 (37,7,31,59,27,44,45,10)
To vertex 11:125 (37,7,31,59,27,44,45,5,33,20,48,11)
To vertex 12:100 (37,7,31,59,27,44,45,5,33,20,19,12)
To vertex 13:100 (37,7,23,26,13)
To vertex 14:102 (37,7,31,59,27,44,45,5,33,20,48,0,14)
To vertex 15:64 (37,16,15)
To vertex 16:63 (37,16)
To vertex 17:113 (37,16,15,53,17)
To vertex 18:129 (37,7,31,59,27,44,45,5,33,20,48,0,14,18)
To vertex 19:96 (37,7,31,59,27,44,45,5,33,20,19)
To vertex 20:93 (37,7,31,59,27,44,45,5,33,20)
To vertex 21:141 (37,7,23,26,21)
To vertex 22:94 (37,7,31,59,27,44,22)
To vertex 23:97 (37,7,23)
To vertex 24:99 (37,16,15,24)
To vertex 25:123 (37,16,15,25)
To vertex 26:99 (37,7,23,26)
To vertex 27:84 (37,7,31,59,27)
To vertex 28:117 (37,7,31,59,27,44,22,32,47,28)
To vertex 29:159 (37,16,15,25,29)
To vertex 30:117 (37,7,31,59,27,44,45,5,6,30)
To vertex 31:78 (37,7,31)
To vertex 32:88 (37,7,31,59,27,44,22,32)
To vertex 33:87 (37,7,31,59,27,44,45,5,33)
To vertex 34:109 (37,7,31,59,41,51,34)
To vertex 35:97 (37,7,31,59,27,44,45,5,6,35)
To vertex 36:117 (37,16,36)
To vertex 38:116 (37,7,31,59,27,44,45,5,33,20,38)
To vertex 39:112 (37,7,31,59,27,44,45,5,63,39)
To vertex 40:85 (37,16,40)
To vertex 41:85 (37,7,31,59,41)
To vertex 42:138 (37,7,31,59,27,44,45,5,33,20,48,0,14,42)
To vertex 43:132 (37,16,36,43)
To vertex 44:92 (37,7,31,59,27,44)
To vertex 45:92 (37,7,31,59,27,44,45)
To vertex 46:96 (37,7,31,59,27,44,22,46)
To vertex 47:92 (37,7,31,59,27,44,22,32,47)
To vertex 48:98 (37,7,31,59,27,44,45,5,33,20,48)
To vertex 49:101 (37,7,31,59,49)
To vertex 50:92 (37,16,40,50)
To vertex 51:100 (37,7,31,59,41,51)
To vertex 52:101 (37,7,31,59,41,51,52)
To vertex 53:65 (37,16,15,53)
To vertex 54:88 (37,7,54)
To vertex 55:113 (37,7,23,26,55)
To vertex 56:112 (37,7,31,59,27,44,45,5,33,20,48,0,56)
To vertex 57:91 (37,16,15,53,57)
To vertex 58:93 (37,16,15,53,58)
To vertex 59:80 (37,7,31,59)
To vertex 60:117 (37,16,15,24,60)
To vertex 61:115 (37,7,31,59,27,44,45,5,33,20,48,61)
To vertex 62:103 (37,16,40,50,62)
To vertex 63:98 (37,7,31,59,27,44,45,5,63)
From vertex 38:
To vertex 0:17 (38,19,12,27,44,45,5,33,20,48,0)
To vertex 1:52 (38,19,12,27,44,22,1)
To vertex 2:13 (38,19,12,27,44,45,5,33,2)
To vertex 3:38 (38,19,12,27,3)
To vertex 4:27 (38,19,12,55,59,4)
To vertex 5:8 (38,19,12,27,44,45,5)
To vertex 6:12 (38,19,12,27,44,45,5,6)
To vertex 7:35 (38,19,12,27,44,22,57,7)
To vertex 8:15 (38,19,12,27,44,45,5,63,8)
To vertex 9:26 (38,19,12,27,44,45,5,33,20,48,0,56,9)
To vertex 10:17 (38,19,12,27,44,45,10)
To vertex 11:41 (38,19,12,27,44,45,5,33,20,48,11)
To vertex 12:6 (38,19,12)
To vertex 13:17 (38,19,12,27,44,45,5,63,13)
To vertex 14:18 (38,19,12,27,44,45,5,33,20,48,0,14)
To vertex 15:23 (38,19,12,27,44,45,5,63,8,15)
To vertex 16:27 (38,19,12,27,44,22,16)
To vertex 17:30 (38,19,12,27,44,22,32,17)
To vertex 18:45 (38,19,12,27,44,45,5,33,20,48,0,14,18)
To vertex 19:2 (38,19)
To vertex 20:9 (38,19,12,27,44,45,5,33,20)
To vertex 21:59 (38,19,12,27,44,45,5,33,20,48,0,26,21)
To vertex 22:10 (38,19,12,27,44,22)
To vertex 23:49 (38,19,12,27,44,22,32,17,23)
To vertex 24:58 (38,19,12,27,44,45,5,63,8,15,24)
To vertex 25:41 (38,19,12,27,44,45,10,25)
To vertex 26:17 (38,19,12,27,44,45,5,33,20,48,0,26)
To vertex 27:0 (38,19,12,27)
To vertex 28:33 (38,19,12,27,44,22,32,47,28)
To vertex 29:77 (38,19,12,27,44,45,10,25,29)
To vertex 30:33 (38,19,12,27,44,45,5,6,30)
To vertex 31:45 (38,19,12,27,44,22,57,31)
To vertex 32:4 (38,19,12,27,44,22,32)
To vertex 33:3 (38,19,12,27,44,45,5,33)
To vertex 34:39 (38,19,12,27,44,22,46,51,34)
