From vertex 0:
To vertex 111:97 (108,25,72,111)
To vertex 112:150 (108,25,91,98,106,105,112)
To vertex 113:131 (108,25,72,49,23,113)
To vertex 114:149 (108,25,72,49,114)
To vertex 115:90 (108,25,72,49,43,19,14,115)
To vertex 116:145 (108,25,91,98,116)
To vertex 117:136 (108,25,72,26,123,87,62,127,117)
To vertex 118:124 (108,12,67,118)
To vertex 119:160 (108,25,91,38,126,119)
To vertex 120:116 (108,25,72,49,120)
To vertex 121:114 (108,12,45,121)
To vertex 122:86 (108,25,72,49,43,19,122)
To vertex 123:66 (108,25,72,26,123)
To vertex 124:86 (108,25,72,124)
To vertex 125:130 (108,25,72,49,23,83,125)
To vertex 126:112 (108,25,91,38,126)
To vertex 127:129 (108,25,72,26,123,87,62,127)
From vertex 109:
To vertex 0:181 (109,102,0)
To vertex 1:181 (109,102,79,80,26,123,87,62,93,1)
To vertex 2:162 (109,102,79,80,26,123,92,2)
To vertex 3:121 (109,23,45,3)
To vertex 4:147 (109,23,46,29,97,4)
To vertex 5:120 (109,23,5)
To vertex 6:107 (109,102,66,30,94,6)
To vertex 7:160 (109,102,66,30,94,6,14,49,43,19,122,7)
To vertex 8:122 (109,44,99,8)
To vertex 9:135 (109,102,79,9)
To vertex 10:144 (109,23,5,10)
To vertex 11:164 (109,102,66,30,94,6,14,49,43,19,122,7,11)
To vertex 12:130 (109,102,66,30,94,6,14,49,43,12)
To vertex 13:193 (109,102,66,30,94,6,13)
To vertex 14:116 (109,102,66,30,94,6,14)
To vertex 15:162 (109,102,79,80,85,15)
To vertex 16:171 (109,23,45,121,16)
To vertex 17:122 (109,23,46,17)
To vertex 18:172 (109,102,66,30,94,6,14,18)
To vertex 19:130 (109,102,66,30,94,6,14,49,43,19)
To vertex 20:151 (109,23,46,29,97,20)
To vertex 21:142 (109,23,21)
To vertex 22:186 (109,102,79,80,85,56,38,126,22)
To vertex 23:95 (109,23)
To vertex 24:158 (109,102,79,80,85,15,118,24)
To vertex 25:138 (109,102,66,30,94,6,14,25)
To vertex 26:91 (109,102,79,80,26)
To vertex 27:164 (109,23,83,125,28,27)
To vertex 28:131 (109,23,83,125,28)
To vertex 29:116 (109,23,46,29)
To vertex 30:94 (109,102,66,30)
To vertex 31:159 (109,102,79,31)
To vertex 32:176 (109,102,79,9,32)
To vertex 33:132 (109,44,81,33)
To vertex 34:198 (109,23,5,34)
To vertex 35:168 (109,44,81,33,60,35)
To vertex 36:162 (109,102,79,100,36)
To vertex 37:167 (109,102,66,30,94,6,14,115,71,96,95,37)
To vertex 38:155 (109,102,79,80,85,56,38)
To vertex 39:148 (109,102,79,39)
To vertex 40:161 (109,102,66,40)
To vertex 41:204 (109,102,79,80,41)
To vertex 42:126 (109,23,113,42)
To vertex 43:112 (109,102,66,30,94,6,14,49,43)
To vertex 44:97 (109,44)
To vertex 45:103 (109,23,45)
To vertex 46:95 (109,23,46)
To vertex 47:209 (109,23,90,116,47)
To vertex 48:105 (109,102,79,80,26,123,48)
To vertex 49:117 (109,102,66,30,94,6,14,49)
To vertex 50:153 (109,23,46,29,97,4,50)
To vertex 51:148 (109,102,66,30,94,6,14,115,71,96,51)
To vertex 52:179 (109,102,79,100,52)
To vertex 53:137 (109,102,101,53)
To vertex 54:135 (109,102,79,80,26,123,48,54)
To vertex 55:140 (109,23,45,59,55)
To vertex 56:137 (109,102,79,80,85,56)
To vertex 57:156 (109,102,79,57)
To vertex 58:192 (109,102,79,100,64,58)
To vertex 59:123 (109,23,45,59)
To vertex 60:145 (109,44,81,33,60)
To vertex 61:136 (109,102,66,30,94,6,14,115,61)
To vertex 62:124 (109,102,79,80,26,123,87,62)
To vertex 63:124 (109,102,79,80,26,123,87,73,63)
To vertex 64:104 (109,102,79,100,64)
To vertex 65:193 (109,23,46,17,105,65)
To vertex 66:88 (109,102,66)
To vertex 67:173 (109,102,66,30,94,6,14,49,43,12,67)
To vertex 68:193 (109,23,46,29,97,4,50,68)
To vertex 69:141 (109,23,113,69)
To vertex 70:167 (109,23,46,17,70)
To vertex 71:123 (109,102,66,30,94,6,14,115,71)
To vertex 72:136 (109,23,45,3,72)
To vertex 73:115 (109,102,79,80,26,123,87,73)
To vertex 74:159 (109,102,66,30,94,6,14,115,71,96,74)
To vertex 75:144 (109,102,79,80,26,123,75)
To vertex 76:196 (109,23,46,76)
To vertex 77:128 (109,102,66,30,94,6,14,77)
To vertex 78:137 (109,23,45,121,78)
To vertex 79:62 (109,102,79)
To vertex 80:91 (109,102,79,80)
To vertex 81:129 (109,44,81)
To vertex 82:188 (109,102,79,100,82)
To vertex 83:106 (109,23,83)
To vertex 84:155 (109,102,66,30,94,6,14,115,71,96,95,84)
To vertex 85:122 (109,102,79,80,85)
To vertex 86:179 (109,23,46,29,97,4,50,104,86)
To vertex 87:110 (109,102,79,80,26,123,87)
To vertex 88:206 (109,102,66,30,88)
To vertex 89:190 (109,23,45,121,89)
To vertex 90:140 (109,23,90)
To vertex 91:144 (109,102,79,80,26,123,48,91)
To vertex 92:98 (109,102,79,80,26,123,92)
To vertex 93:137 (109,102,79,80,26,123,87,62,93)
To vertex 94:108 (109,102,66,30,94)
To vertex 95:154 (109,102,66,30,94,6,14,115,71,96,95)
To vertex 96:133 (109,102,66,30,94,6,14,115,71,96)
To vertex 97:139 (109,23,46,29,97)
To vertex 98:158 (109,44,81,98)
To vertex 99:119 (109,44,99)
To vertex 100:104 (109,102,79,100)
To vertex 101:136 (109,102,101)
To vertex 102:61 (109,102)
To vertex 103:316 (109,102,66,30,94,6,13,103)
To vertex 104:172 (109,23,46,29,97,4,50,104)
To vertex 105:146 (109,23,46,17,105)
To vertex 106:158 (109,44,81,98,106)
To vertex 107:133 (109,23,83,125,28,107)
To vertex 108:153 (109,102,79,80,26,123,92,108)
To vertex 110:149 (109,44,81,110)
To vertex 111:193 (109,23,45,3,72,111)
To vertex 112:110 (109,112)
To vertex 113:131 (109,23,113)
To vertex 114:181 (109,23,45,121,78,114)
To vertex 115:116 (109,102,66,30,94,6,14,115)
To vertex 116:194 (109,23,90,116)
To vertex 117:158 (109,23,45,121,78,127,117)
To vertex 118:158 (109,102,79,80,85,15,118)
To vertex 119:207 (109,102,79,80,85,56,38,126,119)
To vertex 120:171 (109,102,66,30,94,6,14,49,120)
To vertex 121:116 (109,23,45,121)
To vertex 122:141 (109,102,66,30,94,6,14,49,43,19,122)
To vertex 123:96 (109,102,79,80,26,123)
To vertex 124:168 (109,102,79,80,85,56,38,126,124)
To vertex 125:130 (109,23,83,125)
To vertex 126:159 (109,102,79,80,85,56,38,126)
To vertex 127:151 (109,23,45,121,78,127)
From vertex 110:
To vertex 0:115 (110,106,14,49,43,19,122,0)
To vertex 1:102 (110,106,105,97,1)
To vertex 2:106 (110,74,2)
To vertex 3:96 (110,106,14,115,61,45,3)
To vertex 4:61 (110,106,105,97,4)
To vertex 5:89 (110,106,105,21,28,5)
To vertex 6:100 (110,106,105,97,6)
To vertex 7:86 (110,106,14,49,43,19,122,7)
To vertex 8:116 (110,106,14,49,23,8)
To vertex 9:104 (110,106,105,97,4,50,9)
To vertex 10:113 (110,106,105,21,28,5,10)
To vertex 11:90 (110,106,14,49,43,19,122,7,11)
To vertex 12:56 (110,106,14,49,43,12)
To vertex 13:72 (110,52,13)
To vertex 14:42 (110,106,14)
To vertex 15:126 (110,106,14,49,43,19,73,15)
To vertex 16:135 (110,106,14,77,62,16)
To vertex 17:103 (110,106,14,49,23,46,17)
To vertex 18:98 (110,106,14,18)
To vertex 19:56 (110,106,14,49,43,19)
To vertex 20:65 (110,106,105,97,20)
To vertex 21:53 (110,106,105,21)
To vertex 22:121 (110,106,14,49,43,19,122,7,11,38,126,22)
To vertex 23:76 (110,106,14,49,23)
To vertex 24:113 (110,106,14,49,43,12,67,118,24)
To vertex 25:64 (110,106,14,25)
To vertex 26:61 (110,106,14,26)
To vertex 27:79 (110,52,13,27)
To vertex 28:65 (110,106,105,21,28)
To vertex 29:77 (110,106,14,115,61,29)
To vertex 30:89 (110,52,104,86,59,30)
To vertex 31:119 (110,106,14,49,43,19,122,31)
To vertex 32:90 (110,52,13,32)
To vertex 33:94 (110,74,55,33)
To vertex 34:146 (110,106,34)
To vertex 35:117 (110,106,37,60,35)
To vertex 36:110 (110,106,14,49,43,19,122,36)
To vertex 37:60 (110,106,37)
To vertex 38:90 (110,106,14,49,43,19,122,7,11,38)
To vertex 39:77 (110,106,14,115,71,96,51,39)
To vertex 40:144 (110,52,104,86,59,40)
To vertex 41:154 (110,106,105,21,41)
To vertex 42:91 (110,52,104,86,113,42)
To vertex 43:38 (110,106,14,49,43)
To vertex 44:92 (110,106,14,49,43,19,122,7,44)
To vertex 45:78 (110,106,14,115,61,45)
To vertex 46:76 (110,106,14,49,23,46)
To vertex 47:172 (110,106,14,49,43,19,122,7,11,38,47)
To vertex 48:75 (110,106,14,26,123,48)
To vertex 49:43 (110,106,14,49)
To vertex 50:67 (110,106,105,97,4,50)
To vertex 51:74 (110,106,14,115,71,96,51)
To vertex 52:45 (110,52)
To vertex 53:98 (110,52,13,53)
To vertex 54:99 (110,106,14,49,43,19,122,7,11,38,54)
To vertex 55:78 (110,74,55)
To vertex 56:88 (110,106,105,97,4,56)
To vertex 57:102 (110,106,14,115,71,96,95,84,57)
To vertex 58:147 (110,106,14,49,43,19,122,7,58)
To vertex 59:77 (110,52,104,86,59)
To vertex 60:94 (110,106,37,60)
To vertex 61:62 (110,106,14,115,61)
To vertex 62:77 (110,106,14,77,62)
To vertex 63:82 (110,106,14,49,43,19,73,63)
To vertex 64:81 (110,74,55,100,64)
To vertex 65:89 (110,106,105,65)
To vertex 66:87 (110,106,105,102,66)
To vertex 67:99 (110,106,14,49,43,12,67)
To vertex 68:107 (110,106,105,97,4,50,68)
To vertex 69:106 (110,52,104,86,113,69)
To vertex 70:142 (110,106,105,97,20,70)
To vertex 71:49 (110,106,14,115,71)
To vertex 72:76 (110,106,14,25,72)
To vertex 73:73 (110,106,14,49,43,19,73)
To vertex 74:66 (110,74)
To vertex 75:114 (110,106,14,26,123,75)
To vertex 76:140 (110,106,14,49,43,76)
To vertex 77:54 (110,106,14,77)
To vertex 78:112 (110,106,14,115,61,45,121,78)
To vertex 79:61 (110,106,105,102,79)
To vertex 80:90 (110,106,105,102,79,80)
To vertex 81:124 (110,106,14,49,43,19,122,7,44,81)
To vertex 82:165 (110,74,55,100,82)
To vertex 83:69 (110,52,104,86,83)
To vertex 84:81 (110,106,14,115,71,96,95,84)
To vertex 85:89 (110,74,55,33,85)
To vertex 86:53 (110,52,104,86)
To vertex 87:80 (110,106,14,26,123,87)
To vertex 88:125 (110,52,13,27,88)
To vertex 89:159 (110,106,37,60,89)
To vertex 90:108 (110,106,14,77,62,93,90)
To vertex 91:114 (110,106,14,26,123,48,91)
To vertex 92:68 (110,106,14,26,123,92)
To vertex 93:90 (110,106,14,77,62,93)
To vertex 94:103 (110,52,104,86,59,30,94)
To vertex 95:80 (110,106,14,115,71,96,95)
To vertex 96:59 (110,106,14,115,71,96)
To vertex 97:53 (110,106,105,97)
To vertex 98:132 (110,106,14,26,123,48,91,98)
To vertex 99:114 (110,106,14,49,43,19,122,7,44,99)
To vertex 100:81 (110,74,55,100)
To vertex 101:119 (110,106,14,26,123,48,91,101)
To vertex 102:60 (110,106,105,102)
To vertex 103:195 (110,52,13,103)
To vertex 104:46 (110,52,104)
To vertex 105:42 (110,106,105)
To vertex 106:27 (110,106)
To vertex 107:67 (110,106,105,21,28,107)
To vertex 108:123 (110,106,14,26,123,92,108)
To vertex 109:72 (110,106,14,115,61,109)
To vertex 111:133 (110,106,14,25,72,111)
To vertex 112:75 (110,106,105,112)
To vertex 113:96 (110,52,104,86,113)
To vertex 114:130 (110,106,14,49,114)
To vertex 115:42 (110,106,14,115)
To vertex 116:162 (110,106,14,77,62,93,90,116)
To vertex 117:91 (110,52,104,86,117)
To vertex 118:113 (110,106,14,49,43,12,67,118)
To vertex 119:133 (110,106,14,18,119)
To vertex 120:97 (110,106,14,49,120)
To vertex 121:91 (110,106,14,115,61,45,121)
To vertex 122:67 (110,106,14,49,43,19,122)
To vertex 123:66 (110,106,14,26,123)
To vertex 124:103 (110,106,14,49,43,19,122,7,11,38,126,124)
To vertex 125:93 (110,52,104,86,83,125)
To vertex 126:94 (110,106,14,49,43,19,122,7,11,38,126)
To vertex 127:112 (110,106,14,77,62,127)
From vertex 111:
To vertex 0:107 (111,99,8,49,43,19,122,0)
To vertex 1:114 (111,99,115,61,97,1)
To vertex 2:109 (111,99,115,71,96,74,2)
To vertex 3:80 (111,99,115,61,45,3)
To vertex 4:73 (111,99,115,61,97,4)
To vertex 5:84 (111,99,115,61,45,5)
To vertex 6:41 (111,6)
To vertex 7:78 (111,99,8,49,43,19,122,7)
To vertex 8:18 (111,99,8)
To vertex 9:116 (111,99,115,61,97,4,50,9)
To vertex 10:108 (111,99,115,61,45,5,10)
To vertex 11:82 (111,99,8,49,43,19,122,7,11)
To vertex 12:48 (111,99,8,49,43,12)
To vertex 13:124 (111,99,115,71,96,74,13)
To vertex 14:50 (111,6,14)
To vertex 15:118 (111,99,115,61,15)
To vertex 16:130 (111,99,115,61,45,121,16)
To vertex 17:95 (111,99,8,49,23,46,17)
To vertex 18:106 (111,6,14,18)
To vertex 19:48 (111,99,8,49,43,19)
To vertex 20:77 (111,99,115,61,97,20)
To vertex 21:81 (111,6,14,21)
To vertex 22:113 (111,99,8,49,43,19,122,7,11,38,126,22)
To vertex 23:68 (111,99,8,49,23)
To vertex 24:105 (111,99,8,49,43,12,67,118,24)
To vertex 25:72 (111,6,14,25)
To vertex 26:69 (111,6,14,26)
To vertex 27:94 (111,99,8,49,43,19,122,28,27)
To vertex 28:61 (111,99,8,49,43,19,122,28)
To vertex 29:61 (111,99,115,61,29)
To vertex 30:81 (111,99,115,71,96,51,39,66,30)
To vertex 31:111 (111,99,8,49,43,19,122,31)
To vertex 32:132 (111,99,115,61,97,4,50,32)
To vertex 33:97 (111,99,115,71,96,74,55,33)
To vertex 34:162 (111,99,115,61,45,5,34)
To vertex 35:133 (111,99,115,71,96,74,55,33,60,35)
To vertex 36:102 (111,99,8,49,43,19,122,36)
To vertex 37:77 (111,99,115,71,96,95,37)
To vertex 38:82 (111,99,8,49,43,19,122,7,11,38)
To vertex 39:61 (111,99,115,71,96,51,39)
To vertex 40:148 (111,99,115,71,96,51,39,66,40)
To vertex 41:150 (111,99,115,71,96,95,84,57,41)
To vertex 42:31 (111,99,42)
To vertex 43:30 (111,99,8,49,43)
To vertex 44:84 (111,99,8,49,43,19,122,7,44)
To vertex 45:62 (111,99,115,61,45)
To vertex 46:68 (111,99,8,49,23,46)
To vertex 47:164 (111,99,8,49,43,19,122,7,11,38,47)
To vertex 48:79 (111,99,8,49,43,12,48)
To vertex 49:35 (111,99,8,49)
To vertex 50:79 (111,99,115,61,97,4,50)
To vertex 51:58 (111,99,115,71,96,51)
To vertex 52:128 (111,99,115,61,52)
To vertex 53:118 (111,99,8,49,43,19,73,91,101,53)
To vertex 54:91 (111,99,8,49,43,19,122,7,11,38,54)
To vertex 55:81 (111,99,115,71,96,74,55)
To vertex 56:97 (111,99,115,71,96,51,56)
To vertex 57:86 (111,99,115,71,96,95,84,57)
To vertex 58:139 (111,99,8,49,43,19,122,7,58)
To vertex 59:82 (111,99,115,61,45,59)
To vertex 60:110 (111,99,115,71,96,74,55,33,60)
To vertex 61:46 (111,99,115,61)
To vertex 62:85 (111,6,14,77,62)
To vertex 63:74 (111,99,8,49,43,19,73,63)
To vertex 64:83 (111,99,8,49,43,19,122,7,11,100,64)
To vertex 65:166 (111,99,8,49,23,46,17,105,65)
To vertex 66:75 (111,99,115,71,96,51,39,66)
To vertex 67:91 (111,99,8,49,43,12,67)
To vertex 68:119 (111,99,115,61,97,4,50,68)
To vertex 69:114 (111,99,8,49,23,113,69)
To vertex 70:140 (111,99,8,49,23,46,17,70)
To vertex 71:33 (111,99,115,71)
To vertex 72:84 (111,6,14,25,72)
To vertex 73:65 (111,99,8,49,43,19,73)
To vertex 74:69 (111,99,115,71,96,74)
To vertex 75:106 (111,99,8,75)
To vertex 76:132 (111,99,8,49,43,76)
To vertex 77:62 (111,6,14,77)
To vertex 78:96 (111,99,115,61,45,121,78)
To vertex 79:118 (111,99,115,61,109,102,79)
To vertex 80:89 (111,99,115,61,45,3,80)
To vertex 81:114 (111,99,115,61,81)
To vertex 82:167 (111,99,8,49,43,19,122,7,11,100,82)
To vertex 83:79 (111,99,8,49,23,83)
To vertex 84:65 (111,99,115,71,96,95,84)
To vertex 85:92 (111,99,115,71,96,74,55,33,85)
To vertex 86:105 (111,99,115,61,97,4,50,104,86)
To vertex 87:88 (111,6,14,26,123,87)
To vertex 88:140 (111,99,8,49,43,19,122,28,27,88)
To vertex 89:148 (111,99,115,71,96,95,89)
To vertex 90:113 (111,99,8,49,23,90)
To vertex 91:112 (111,99,8,49,43,19,73,91)
To vertex 92:76 (111,6,14,26,123,92)
To vertex 93:98 (111,6,14,77,62,93)
To vertex 94:89 (111,99,115,94)
To vertex 95:64 (111,99,115,71,96,95)
To vertex 96:43 (111,99,115,71,96)
To vertex 97:65 (111,99,115,61,97)
To vertex 98:130 (111,99,8,49,43,19,73,91,98)
To vertex 99:15 (111,99)
To vertex 100:83 (111,99,8,49,43,19,122,7,11,100)
To vertex 101:117 (111,99,8,49,43,19,73,91,101)
To vertex 102:117 (111,99,115,61,109,102)
To vertex 103:247 (111,99,115,71,96,74,13,103)
To vertex 104:98 (111,99,115,61,97,4,50,104)
To vertex 105:119 (111,99,8,49,23,46,17,105)
To vertex 106:118 (111,99,8,49,43,19,122,7,11,38,126,22,106)
To vertex 107:63 (111,99,8,49,43,19,122,28,107)
To vertex 108:131 (111,6,14,26,123,92,108)
To vertex 109:56 (111,99,115,61,109)
To vertex 110:132 (111,99,8,49,43,19,122,7,110)
To vertex 112:138 (111,99,8,49,43,12,67,112)
To vertex 113:104 (111,99,8,49,23,113)
To vertex 114:118 (111,99,115,71,96,114)
To vertex 115:26 (111,99,115)
To vertex 116:160 (111,99,8,49,43,19,122,7,58,116)
To vertex 117:65 (111,117)
To vertex 118:105 (111,99,8,49,43,12,67,118)
To vertex 119:134 (111,99,8,49,43,19,122,7,11,38,126,119)
To vertex 120:89 (111,99,8,49,120)
To vertex 121:75 (111,99,115,61,45,121)
To vertex 122:59 (111,99,8,49,43,19,122)
To vertex 123:74 (111,6,14,26,123)
To vertex 124:95 (111,99,8,49,43,19,122,7,11,38,126,124)
To vertex 125:103 (111,99,8,49,23,83,125)
To vertex 126:86 (111,99,8,49,43,19,122,7,11,38,126)
To vertex 127:110 (111,99,115,61,45,121,78,127)
From vertex 112:
To vertex 0:157 (112,121,78,127,50,49,43,19,122,0)
To vertex 1:141 (112,121,16,56,38,126,124,1)
To vertex 2:131 (112,121,78,127,26,123,92,2)
To vertex 3:116 (112,121,3)
To vertex 4:76 (112,121,78,127,4)
To vertex 5:135 (112,121,78,127,50,49,43,19,122,28,5)
To vertex 6:129 (112,121,78,127,96,51,39,66,30,94,6)
To vertex 7:128 (112,121,78,127,50,49,43,19,122,7)
To vertex 8:136 (112,121,78,127,26,123,87,73,63,99,8)
To vertex 9:108 (112,121,78,127,50,9)
To vertex 10:158 (112,121,16,56,38,10)
To vertex 11:132 (112,121,78,127,50,49,43,19,122,7,11)
To vertex 12:98 (112,121,78,127,50,49,43,12)
To vertex 13:159 (112,121,78,127,96,74,13)
To vertex 14:113 (112,121,78,127,50,49,43,19,14)
To vertex 15:137 (112,121,78,127,26,123,87,73,15)
To vertex 16:74 (112,121,16)
To vertex 17:145 (112,121,78,127,50,49,23,46,17)
To vertex 18:169 (112,121,78,127,50,49,43,19,14,18)
To vertex 19:98 (112,121,78,127,50,49,43,19)
To vertex 20:132 (112,121,16,56,57,97,20)
To vertex 21:138 (112,121,78,127,96,51,21)
To vertex 22:115 (112,121,22)
To vertex 23:118 (112,121,78,127,50,49,23)
To vertex 24:133 (112,121,78,127,26,123,87,73,15,118,24)
To vertex 25:135 (112,121,78,127,50,49,43,19,14,25)
To vertex 26:60 (112,121,78,127,26)
To vertex 27:144 (112,121,78,127,50,49,43,19,122,28,27)
To vertex 28:111 (112,121,78,127,50,49,43,19,122,28)
To vertex 29:139 (112,121,78,127,50,49,23,46,29)
To vertex 30:116 (112,121,78,127,96,51,39,66,30)
To vertex 31:142 (112,121,78,127,26,123,48,100,64,31)
To vertex 32:124 (112,121,78,127,50,32)
To vertex 33:109 (112,121,89,55,33)
To vertex 34:202 (112,121,78,127,26,123,48,100,36,34)
To vertex 35:145 (112,121,89,55,33,60,35)
To vertex 36:141 (112,121,78,127,26,123,48,100,36)
To vertex 37:112 (112,121,78,127,96,95,37)
To vertex 38:97 (112,121,16,56,38)
To vertex 39:96 (112,121,78,127,96,51,39)
To vertex 40:182 (112,121,78,75,40)
To vertex 41:164 (112,121,16,56,57,41)
To vertex 42:135 (112,121,78,127,50,104,86,113,42)
To vertex 43:80 (112,121,78,127,50,49,43)
To vertex 44:123 (112,121,16,56,57,44)
To vertex 45:126 (112,121,78,127,50,49,23,45)
To vertex 46:118 (112,121,78,127,50,49,23,46)
To vertex 47:179 (112,121,16,56,38,47)
To vertex 48:74 (112,121,78,127,26,123,48)
To vertex 49:85 (112,121,78,127,50,49)
To vertex 50:71 (112,121,78,127,50)
To vertex 51:93 (112,121,78,127,96,51)
To vertex 52:158 (112,121,78,127,26,123,48,100,52)
To vertex 53:119 (112,121,78,127,26,123,48,91,101,53)
To vertex 54:104 (112,121,78,127,26,123,48,54)
To vertex 55:93 (112,121,89,55)
To vertex 56:79 (112,121,16,56)
To vertex 57:100 (112,121,16,56,57)
To vertex 58:171 (112,121,78,127,26,123,48,100,64,58)
To vertex 59:121 (112,121,78,127,50,104,86,59)
To vertex 60:122 (112,121,89,55,33,60)
To vertex 61:133 (112,121,78,127,50,49,43,19,14,115,61)
To vertex 62:93 (112,121,78,127,26,123,87,62)
To vertex 63:93 (112,121,78,127,26,123,87,73,63)
To vertex 64:83 (112,121,78,127,26,123,48,100,64)
To vertex 65:182 (112,121,22,106,105,65)
To vertex 66:110 (112,121,78,127,96,51,39,66)
To vertex 67:141 (112,121,78,127,50,49,43,12,67)
To vertex 68:111 (112,121,78,127,50,68)
To vertex 69:150 (112,121,78,127,50,104,86,113,69)
To vertex 70:166 (112,121,78,75,88,70)
To vertex 71:79 (112,121,78,71)
To vertex 72:131 (112,121,3,72)
To vertex 73:84 (112,121,78,127,26,123,87,73)
To vertex 74:104 (112,121,78,127,96,74)
To vertex 75:64 (112,121,78,75)
To vertex 76:182 (112,121,78,127,50,49,43,76)
To vertex 77:125 (112,121,78,127,50,49,43,19,14,77)
To vertex 78:40 (112,121,78)
To vertex 79:85 (112,102,79)
To vertex 80:100 (112,121,78,75,80)
To vertex 81:155 (112,121,16,56,57,44,81)
To vertex 82:167 (112,121,78,127,26,123,48,100,82)
To vertex 83:113 (112,121,16,56,38,83)
To vertex 84:100 (112,121,78,127,96,95,84)
To vertex 85:104 (112,121,89,55,33,85)
To vertex 86:97 (112,121,78,127,50,104,86)
To vertex 87:79 (112,121,78,127,26,123,87)
To vertex 88:132 (112,121,78,75,88)
To vertex 89:93 (112,121,89)
To vertex 90:116 (112,121,89,90)
To vertex 91:113 (112,121,78,127,26,123,48,91)
To vertex 92:67 (112,121,78,127,26,123,92)
To vertex 93:106 (112,121,78,127,26,123,87,62,93)
To vertex 94:130 (112,121,78,127,96,51,39,66,30,94)
To vertex 95:99 (112,121,78,127,96,95)
To vertex 96:78 (112,121,78,127,96)
To vertex 97:120 (112,121,16,56,57,97)
To vertex 98:131 (112,121,78,127,26,123,48,91,98)
To vertex 99:133 (112,121,78,127,26,123,87,73,63,99)
To vertex 100:83 (112,121,78,127,26,123,48,100)
To vertex 101:118 (112,121,78,127,26,123,48,91,101)
To vertex 102:84 (112,102)
To vertex 103:282 (112,121,78,127,96,74,13,103)
To vertex 104:90 (112,121,78,127,50,104)
To vertex 105:135 (112,121,22,106,105)
To vertex 106:120 (112,121,22,106)
To vertex 107:113 (112,121,78,127,50,49,43,19,122,28,107)
To vertex 108:122 (112,121,78,127,26,123,92,108)
To vertex 109:112 (112,121,16,56,57,109)
To vertex 110:169 (112,121,78,127,50,104,86,113,110)
To vertex 111:188 (112,121,3,72,111)
To vertex 113:140 (112,121,78,127,50,104,86,113)
To vertex 114:84 (112,121,78,114)
To vertex 115:113 (112,121,78,127,50,49,43,19,14,115)
To vertex 116:170 (112,121,89,90,116)
To vertex 117:61 (112,121,78,127,117)
To vertex 118:133 (112,121,78,127,26,123,87,73,15,118)
To vertex 119:149 (112,121,16,56,38,126,119)
To vertex 120:111 (112,121,78,75,120)
To vertex 121:19 (112,121)
To vertex 122:109 (112,121,78,127,50,49,43,19,122)
To vertex 123:65 (112,121,78,127,26,123)
To vertex 124:110 (112,121,16,56,38,126,124)
To vertex 125:129 (112,121,78,127,50,9,125)
To vertex 126:101 (112,121,16,56,38,126)
To vertex 127:54 (112,121,78,127)
From vertex 113:
To vertex 0:129 (113,106,14,49,43,19,122,0)
To vertex 1:112 (113,77,62,93,1)
To vertex 2:135 (113,110,74,2)
To vertex 3:61 (113,42,45,3)
To vertex 4:75 (113,106,105,97,4)
To vertex 5:65 (113,42,45,5)
To vertex 6:88 (113,42,45,59,30,94,6)
To vertex 7:100 (113,106,14,49,43,19,122,7)
To vertex 8:123 (113,77,62,99,8)
To vertex 9:118 (113,106,105,97,4,50,9)
To vertex 10:89 (113,42,45,5,10)
To vertex 11:104 (113,106,14,49,43,19,122,7,11)
To vertex 12:70 (113,106,14,49,43,12)
To vertex 13:101 (113,110,52,13)
To vertex 14:56 (113,106,14)
To vertex 15:125 (113,77,62,15)
To vertex 16:111 (113,42,45,121,16)
To vertex 17:117 (113,106,14,49,23,46,17)
To vertex 18:102 (113,77,18)
To vertex 19:70 (113,106,14,49,43,19)
To vertex 20:79 (113,106,105,97,20)
To vertex 21:67 (113,106,105,21)
To vertex 22:112 (113,42,38,126,22)
To vertex 23:90 (113,106,14,49,23)
To vertex 24:121 (113,77,62,15,118,24)
To vertex 25:78 (113,106,14,25)
To vertex 26:70 (113,42,45,3,80,26)
To vertex 27:108 (113,110,52,13,27)
To vertex 28:79 (113,106,105,21,28)
To vertex 29:91 (113,106,14,115,61,29)
To vertex 30:75 (113,42,45,59,30)
To vertex 31:88 (113,31)
To vertex 32:119 (113,110,52,13,32)
To vertex 33:96 (113,42,45,59,55,33)
To vertex 34:143 (113,42,45,5,34)
To vertex 35:131 (113,106,37,60,35)
To vertex 36:124 (113,106,14,49,43,19,122,36)
To vertex 37:74 (113,106,37)
To vertex 38:81 (113,42,38)
To vertex 39:91 (113,106,14,115,71,96,51,39)
To vertex 40:130 (113,42,45,59,40)
To vertex 41:168 (113,106,105,21,41)
To vertex 42:-5 (113,42)
To vertex 43:52 (113,106,14,49,43)
To vertex 44:106 (113,106,14,49,43,19,122,7,44)
To vertex 45:43 (113,42,45)
To vertex 46:90 (113,106,14,49,23,46)
To vertex 47:155 (113,77,62,93,90,116,47)
To vertex 48:84 (113,42,45,3,80,26,123,48)
To vertex 49:57 (113,106,14,49)
To vertex 50:81 (113,106,105,97,4,50)
To vertex 51:88 (113,106,14,115,71,96,51)
To vertex 52:74 (113,110,52)
To vertex 53:118 (113,106,105,21,53)
To vertex 54:90 (113,42,38,54)
To vertex 55:80 (113,42,45,59,55)
To vertex 56:102 (113,106,105,97,4,56)
To vertex 57:116 (113,106,14,115,71,96,95,84,57)
To vertex 58:161 (113,106,14,49,43,19,122,7,58)
To vertex 59:63 (113,42,45,59)
To vertex 60:108 (113,106,37,60)
